Genename	Up	targetlog2	TFlog2	Down	targetlog2	TFlog2	Predict	Label	
GSK3B	Up	-0.078512374	0.295501243	Down	0.0980922	0.296051142	0	0	0
GSK3B	Up	-0.335664891	-0.199753404	Down	0.226536578	-0.141000051	0	0	0
HDAC2	Up	0.157759362	0.295501243	Down	-0.154088776	0.296051142	0	0	0
HDAC2	Up	0.737355693	-0.199753404	Down	-0.49840249	-0.141000051	0	0	0
IGF1	Up	-0.562389308	0.295501243	Down	1.390925178	0.296051142	0	1	1
IGF1	Up	-2.0926494	-0.199753404	Down	1.602374717	-0.141000051	1	1	0
SOD2	Up	0.261796677	0.295501243	Down	-0.184936897	0.296051142	0	1	1
SOD2	Up	0.775976897	-0.199753404	Down	-0.08552727	-0.141000051	0	1	1
TNFSF4	Up	-0.447247836	0.295501243	Down	0.015310377	0.296051142	0	0	0
TNFSF4	Up	0.606700673	-0.199753404	Down	0.750095049	-0.141000051	0	0	0
TNFSF11	Up	0	0.295501243	Down	0	0.296051142	0	0	0
TNFSF11	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
CCR5	Up	-0.005243755	0.295501243	Down	0.263569102	0.296051142	0	1	1
CCR5	Up	-2.43449946	-0.199753404	Down	3.094473439	-0.141000051	1	1	0
CXCL3	Up	-3.956460733	0.295501243	Down	0.568917534	0.296051142	1	0	1
CXCL3	Up	-0.365096352	-0.199753404	Down	7.094247241	-0.141000051	1	0	1
CD86	Up	0.057967193	0.295501243	Down	0.426714497	0.296051142	0	1	1
CD86	Up	-1.015780619	-0.199753404	Down	1.719199439	-0.141000051	0	1	1
TNFSF8	Up	0.882517578	0.295501243	Down	-0.001212349	0.296051142	0	0	0
TNFSF8	Up	0.059972261	-0.199753404	Down	0.114945302	-0.141000051	0	0	0
HSPA1A	Up	-0.683520331	0.295501243	Down	0.256869033	0.296051142	0	0	0
HSPA1A	Up	0.892921185	-0.199753404	Down	-1.169094101	-0.141000051	0	0	0
CFLAR	Up	-0.172273633	0.295501243	Down	0.02627251	0.296051142	0	0	0
CFLAR	Up	-0.010361567	-0.199753404	Down	0.162403888	-0.141000051	0	0	0
ELF5	Up	-2.328178093	0.295501243	Down	0.041738144	0.296051142	0	0	0
ELF5	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
SMARCA4	Up	0.023983673	0.295501243	Down	0.012621431	0.296051142	0	0	0
SMARCA4	Up	0.470207038	-0.199753404	Down	-0.51699197	-0.141000051	0	0	0
CXCL9	Up	0.552047772	0.295501243	Down	0.098356818	0.296051142	0	0	0
CXCL9	Up	0	-0.199753404	Down	-0.036349972	-0.141000051	0	0	0
IL15	Up	0.166876253	0.295501243	Down	0.232715786	0.296051142	0	0	0
IL15	Up	0.199575004	-0.199753404	Down	-0.020317997	-0.141000051	0	0	0
MAP3K7	Up	-0.015734767	0.295501243	Down	0.119518006	0.296051142	0	0	0
MAP3K7	Up	0.022862805	-0.199753404	Down	-0.03136507	-0.141000051	0	0	0
TNIP3	Up	-0.299867728	0.295501243	Down	0.732366883	0.296051142	0	0	0
TNIP3	Up	-0.105448961	-0.199753404	Down	-0.176887418	-0.141000051	0	0	0
PDCD1LG2	Up	-0.2633274	0.295501243	Down	0.079380092	0.296051142	0	0	0
PDCD1LG2	Up	0	-0.199753404	Down	-0.059035374	-0.141000051	0	0	0
ATM	Up	-0.071081889	0.295501243	Down	0.070988081	0.296051142	0	0	0
ATM	Up	0.702671	-0.199753404	Down	-0.780692342	-0.141000051	0	0	0
NFKBIZ	Up	0.106680426	0.295501243	Down	0.38794244	0.296051142	0	1	1
NFKBIZ	Up	-0.269275632	-0.199753404	Down	0.186553802	-0.141000051	0	1	1
NOS2	Up	1.007407636	0.295501243	Down	0.278289873	0.296051142	0	0	0
NOS2	Up	-0.024989164	-0.199753404	Down	-0.03131287	-0.141000051	0	0	0
IL21R	Up	-0.067296918	0.295501243	Down	0.731066318	0.296051142	0	0	0
IL21R	Up	-1.965855231	-0.199753404	Down	2.522090477	-0.141000051	1	0	1
GADD45B	Up	-0.321112982	0.295501243	Down	0.139845117	0.296051142	0	0	0
GADD45B	Up	1.178285378	-0.199753404	Down	-0.890191573	-0.141000051	0	0	0
RUNX3	Up	0.999180836	0.295501243	Down	-0.026062297	0.296051142	0	0	0
RUNX3	Up	-0.751360856	-0.199753404	Down	0.127214775	-0.141000051	0	0	0
GABPA	Up	0.170980777	0.295501243	Down	0.032982866	0.296051142	0	0	0
GABPA	Up	0.32962707	-0.199753404	Down	-0.433857759	-0.141000051	0	0	0
XBP1	Up	-0.051020163	0.295501243	Down	0.155128922	0.296051142	0	0	0
XBP1	Up	-0.762981463	-0.199753404	Down	0.83881316	-0.141000051	0	0	0
CCL4	Up	-1.96651828	0.295501243	Down	1.008449565	0.296051142	0	0	0
CCL4	Up	-4.206033925	-0.199753404	Down	6.652085603	-0.141000051	1	0	1
MPO	Up	-0.186483412	0.295501243	Down	-0.012211084	0.296051142	0	0	0
MPO	Up	-0.349968659	-0.199753404	Down	0.673381791	-0.141000051	0	0	0
IRAK1	Up	-0.01709185	0.295501243	Down	-0.032242206	0.296051142	0	1	1
IRAK1	Up	0.065642334	-0.199753404	Down	-0.332584059	-0.141000051	0	1	1
NFAT5	Up	-0.032605717	0.295501243	Down	0.031508357	0.296051142	0	0	0
NFAT5	Up	1.296323978	-0.199753404	Down	-0.898724861	-0.141000051	0	0	0
TNFAIP3	Up	0.079909002	0.295501243	Down	-0.314874585	0.296051142	0	1	1
TNFAIP3	Up	0.920086426	-0.199753404	Down	-0.123515584	-0.141000051	0	1	1
NR3C1	Up	-0.011344111	0.295501243	Down	0.109267664	0.296051142	0	0	0
NR3C1	Up	-0.268154334	-0.199753404	Down	-0.083700726	-0.141000051	0	0	0
CALR	Up	0.010415414	0.295501243	Down	-0.088362475	0.296051142	0	0	0
CALR	Up	-0.439853086	-0.199753404	Down	0.774413569	-0.141000051	0	0	0
CXCL2	Up	-0.712483526	0.295501243	Down	0.932694351	0.296051142	0	1	1
CXCL2	Up	-0.51225579	-0.199753404	Down	4.660168648	-0.141000051	1	1	0
SELE	Up	0	0.295501243	Down	0	0.296051142	0	0	0
SELE	Up	-0.015120718	-0.199753404	Down	0	-0.141000051	0	0	0
IRF2	Up	-0.026681271	0.295501243	Down	0.093679196	0.296051142	0	1	1
IRF2	Up	-0.780057421	-0.199753404	Down	0.824331044	-0.141000051	0	1	1
TLR5	Up	1.119322049	0.295501243	Down	0.848469689	0.296051142	0	0	0
TLR5	Up	-0.627347317	-0.199753404	Down	0.194161643	-0.141000051	0	0	0
IRF8	Up	-0.510163023	0.295501243	Down	0.6041301	0.296051142	0	1	1
IRF8	Up	-2.946808057	-0.199753404	Down	2.462423646	-0.141000051	1	1	0
SERPINE1	Up	-0.242147978	0.295501243	Down	0.058969399	0.296051142	0	0	0
SERPINE1	Up	-0.144485008	-0.199753404	Down	-1.283129962	-0.141000051	0	0	0
CCR1	Up	0.006838869	0.295501243	Down	-0.58066701	0.296051142	0	1	1
CCR1	Up	0.896471586	-0.199753404	Down	1.227785081	-0.141000051	0	1	1
CXCR5	Up	3.024907573	0.295501243	Down	0.03642148	0.296051142	0	0	0
CXCR5	Up	-0.125642576	-0.199753404	Down	0.008276736	-0.141000051	0	0	0
BCL10	Up	0.103567417	0.295501243	Down	0.179727021	0.296051142	0	0	0
BCL10	Up	0.255322515	-0.199753404	Down	-0.191378313	-0.141000051	0	0	0
CD79B	Up	0.076897109	0.295501243	Down	0.021353878	0.296051142	0	0	0
CD79B	Up	-0.806345567	-0.199753404	Down	0.079223811	-0.141000051	0	0	0
SMARCC1	Up	-0.010025027	0.295501243	Down	0.169539923	0.296051142	0	0	0
SMARCC1	Up	0.62557515	-0.199753404	Down	-0.866343937	-0.141000051	0	0	0
IL10RA	Up	-0.232962775	0.295501243	Down	0.586772257	0.296051142	0	1	1
IL10RA	Up	-1.677909268	-0.199753404	Down	1.472031477	-0.141000051	1	1	0
MAP3K1	Up	-0.380595185	0.295501243	Down	0.250777048	0.296051142	0	1	1
MAP3K1	Up	-0.603251216	-0.199753404	Down	0.329580751	-0.141000051	0	1	1
UBD	Up	0	0.295501243	Down	0	0.296051142	0	0	0
UBD	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
TNFSF15	Up	-0.094635818	0.295501243	Down	0.155049575	0.296051142	0	0	0
TNFSF15	Up	0.058197523	-0.199753404	Down	0.088454864	-0.141000051	0	0	0
EGR3	Up	0.991046691	0.295501243	Down	-0.033748791	0.296051142	0	0	0
EGR3	Up	-0.048346449	-0.199753404	Down	0.051086899	-0.141000051	0	0	0
GLI3	Up	0.723388088	0.295501243	Down	-0.016414714	0.296051142	0	0	0
GLI3	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
IL12B	Up	0	0.295501243	Down	-0.036885068	0.296051142	0	0	0
IL12B	Up	0	-0.199753404	Down	-0.00043886	-0.141000051	0	0	0
FGF2	Up	0	0.295501243	Down	0	0.296051142	0	0	0
FGF2	Up	-0.003111802	-0.199753404	Down	-0.078493704	-0.141000051	0	0	0
IL4	Up	-3.333678734	0.295501243	Down	0	0.296051142	1	0	1
IL4	Up	0	-0.199753404	Down	0	-0.141000051	0	0	0
PSMB9	Up	0.268148296	0.295501243	Down	0.063154423	0.296051142	0	0	0
PSMB9	Up	-0.346256447	-0.199753404	Down	0.232249076	-0.141000051	0	0	0
									0.796516957
